,data
334,-2.488150969269686
335,-2.6233139166329025
336,-2.826063241583622
337,-3.0513251908140715
338,-3.250362231258728
339,-3.3781029543682743
340,-3.399953356763383
341,-3.297125151962091
342,-3.06972522961134
343,-2.7371651209533976
344,-2.335826142733359
345,-1.9143018475051037
346,-1.526880291716724
347,-1.2261765581571762
348,-1.055946104722257
349,-1.0450849718745117
350,-1.2036570996241798
351,-1.5215052505308164
352,-1.969640145630307
353,-2.5042132063453573
354,-3.0725164058425554
355,-3.620168978971911
356,-4.0984849583769485
357,-4.470990964780453
358,-4.71818381482724
359,-4.83986543506609
360,-4.854733454077004
361,-4.797291800501067
362,-4.712522448206379
363,-4.649074192123002
364,-4.651932800017938
365,-4.7556097859338395
366,-4.978814150563769
367,-5.3213629720981706
368,-5.763771988782034
369,-6.269590500945506
370,-6.790158964521742
371,-7.271126764643073
372,-7.659819732707591
373,-7.912426834933083
374,-8.0
375,-7.912426834934339
376,-7.659819732709963
377,-7.271126764646281
378,-6.7901589645254345
379,-6.269590500949292
380,-5.763771988785514
381,-5.321362972101043
382,-4.97881415056582
383,-4.755609785935024
384,-4.651932800018297
385,-4.649074192122747
386,-4.712522448205802
387,-4.797291800500522
388,-4.854733454076814
389,-4.839865435066559
390,-4.718183814828568
391,-4.470990964782703
392,-4.098484958380054
393,-3.6201689789756752
394,-3.072516405846661
395,-2.5042132063494154
396,-1.969640145633924
397,-1.5215052505336355
398,-1.2036570996259286
399,-1.045084971875041
400,-1.0559461047215823
401,-1.2261765581554451
402,-1.526880291714198
403,-1.9143018475021383
404,-2.335826142730339
405,-2.7371651209507064
406,-3.069725229609301
407,-3.2971251519608984
408,-3.3999533567631017
409,-3.378102954368848
410,-3.250362231259965
411,-3.0513251908156556
412,-2.826063241585218
413,-2.6233139166341797
414,-2.4881509692703347
415,-2.455173090908934
416,-2.5431755963843043
417,-2.752060960278998
418,-3.0624293455427214
419,-3.4379134521985386
420,-3.8299360581836264
421,-4.184227740949138
422,-4.448194343244001
423,-4.578103611131904
424,-4.545084971875288
425,-4.3391022008684415
426,-3.970342481130224
427,-3.4678272484628136
428,-2.8754394292302394
429,-2.245923567306558
430,-1.6336990910713503
431,-1.0874927528790956
432,-0.643820813012769
433,-0.3222314047564807
434,-0.1229695920222067
435,-0.02738674754237813
436,-0.0010299238896883944
437,0.0010299238896417373
438,0.027386747541872092
439,0.12296959202081637
440,0.3222314047539344
441,0.6438208130089988
442,1.0874927528742042
443,1.6336990910656093
444,2.2459235673003866
445,2.87543942922417
446,3.4678272484573656
447,3.970342481125895
448,4.339102200865597
449,4.545084971874118
450,4.578103611132411
451,4.448194343245985
